hotel,adr,stays_in_weekend_nights,stays_in_week_nights,is_canceled
City Hotel,63.58,2,4,1
City Hotel,124.1,2,2,1
City Hotel,184.0,2,3,1
City Hotel,76.38,2,5,1
City Hotel,90.0,0,1,1
City Hotel,78.0,0,1,1
City Hotel,67.5,0,1,0
City Hotel,78.15,0,1,1
City Hotel,97.0,1,1,1
City Hotel,109.0,1,1,1
City Hotel,99.0,1,1,1
City Hotel,131.4,1,1,1
City Hotel,90.0,2,1,1
City Hotel,90.0,2,1,1
City Hotel,78.0,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,62.8,2,1,1
City Hotel,141.0,1,1,1
City Hotel,105.3,1,1,0
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,70.53,2,1,1
City Hotel,112.5,2,1,1
City Hotel,113.67,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,70.53,2,1,1
City Hotel,90.0,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,137.67,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,131.4,2,1,1
City Hotel,78.15,2,1,1
City Hotel,116.0,2,1,1
City Hotel,70.53,2,1,1
City Hotel,90.0,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,62.8,2,1,1
City Hotel,62.8,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,90.0,2,1,1
City Hotel,85.5,2,1,1
City Hotel,70.53,2,1,1
City Hotel,70.53,2,1,1
City Hotel,118.58,2,2,1
City Hotel,73.95,2,2,1
City Hotel,124.1,2,2,1
City Hotel,93.5,2,4,1
City Hotel,73.67,2,4,1
City Hotel,74.68,2,5,0
City Hotel,94.7,2,5,1
City Hotel,94.7,2,5,1
City Hotel,129.0,1,0,1
City Hotel,180.0,2,0,1
City Hotel,131.4,2,0,1
City Hotel,114.3,2,0,1
City Hotel,78.3,2,1,1
City Hotel,113.6,2,2,1
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,113.6,2,2,1
City Hotel,168.63,2,2,1
City Hotel,75.0,2,2,1
City Hotel,73.95,2,2,0
City Hotel,86.98,2,2,1
City Hotel,75.0,2,2,1
City Hotel,97.63,2,2,1
City Hotel,67.95,1,3,0
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,113.6,2,2,1
City Hotel,85.0,2,2,1
City Hotel,56.94,2,2,0
City Hotel,113.6,2,2,1
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,90.95,2,2,0
City Hotel,75.0,2,2,1
City Hotel,75.0,2,2,1
City Hotel,73.95,2,2,0
City Hotel,161.5,2,2,1
City Hotel,75.0,2,2,1
City Hotel,82.45,2,2,0
City Hotel,51.71,2,3,0
City Hotel,110.15,2,3,0
City Hotel,124.1,2,2,1
City Hotel,77.35,2,3,0
City Hotel,124.0,2,3,1
City Hotel,97.12,2,4,0
City Hotel,88.12,2,4,0
City Hotel,61.41,2,4,0
City Hotel,69.2,2,5,0
City Hotel,86.32,2,5,0
City Hotel,89.74,2,5,1
City Hotel,101.0,1,0,1
City Hotel,78.15,1,1,0
City Hotel,129.0,1,1,1
City Hotel,78.0,1,1,0
City Hotel,129.0,1,1,1
City Hotel,119.0,1,1,1
City Hotel,85.0,1,2,1
City Hotel,63.0,1,2,1
City Hotel,76.5,1,2,0
City Hotel,102.7,1,2,1
City Hotel,96.3,1,2,1
City Hotel,108.0,1,2,1
City Hotel,96.3,1,2,0
City Hotel,138.5,1,3,1
City Hotel,97.75,1,3,0
City Hotel,125.8,1,3,1
City Hotel,124.1,1,3,1
City Hotel,83.3,1,3,1
City Hotel,108.8,1,3,1
City Hotel,76.5,1,5,0
City Hotel,154.7,1,5,0
City Hotel,83.66,2,5,0
City Hotel,83.66,2,5,1
City Hotel,83.66,2,5,0
City Hotel,83.66,2,5,0
City Hotel,135.0,0,1,1
City Hotel,78.3,0,1,0
City Hotel,0.0,0,1,0
City Hotel,0.0,0,1,1
City Hotel,0.0,0,1,0
City Hotel,101.0,0,1,1
City Hotel,115.2,0,1,1
City Hotel,131.4,0,1,1
City Hotel,89.0,0,2,1
City Hotel,88.2,0,2,1
City Hotel,89.0,0,2,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,129.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,131.4,0,3,1
City Hotel,131.4,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,99.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,76.05,0,3,1
City Hotel,88.2,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,115.2,0,3,1
City Hotel,129.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,90.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,125.0,0,3,1
City Hotel,277.5,0,4,1
City Hotel,88.5,0,4,1
City Hotel,129.0,0,5,1
City Hotel,77.35,0,5,0
City Hotel,87.31,2,5,0
City Hotel,111.72,2,5,0
City Hotel,158.22,2,7,1
City Hotel,95.7,0,4,1
City Hotel,126.9,0,1,1
City Hotel,101.0,0,1,1
City Hotel,112.5,0,1,1
City Hotel,126.9,0,1,1
City Hotel,89.0,0,1,1
City Hotel,92.7,0,2,1
City Hotel,99.0,0,2,1
City Hotel,89.3,0,2,0
City Hotel,89.3,0,2,0
City Hotel,139.0,0,2,1
City Hotel,117.0,0,2,1
City Hotel,101.0,0,1,1
City Hotel,101.7,0,2,1
City Hotel,171.0,0,2,1
City Hotel,99.0,0,2,1
City Hotel,121.8,0,3,1
City Hotel,81.5,0,3,0
City Hotel,81.5,0,3,0
City Hotel,60.0,0,3,1
City Hotel,99.3,0,3,1
City Hotel,75.1,0,3,0
City Hotel,145.35,0,4,1
City Hotel,145.35,0,4,1
City Hotel,88.83,0,4,1
City Hotel,65.42,0,4,0
City Hotel,158.83,0,4,0
City Hotel,88.7,0,4,0
City Hotel,102.15,0,4,1
City Hotel,112.95,0,4,1
City Hotel,88.83,0,4,1
City Hotel,182.0,0,4,1
City Hotel,97.75,1,4,1
City Hotel,127.8,2,4,1
City Hotel,125.1,2,4,1
City Hotel,75.99,2,5,0
City Hotel,75.0,2,5,0
City Hotel,125.1,2,4,1
City Hotel,89.31,2,5,0
City Hotel,115.2,0,1,1
City Hotel,115.2,0,1,1
City Hotel,159.0,0,1,1
City Hotel,115.2,0,1,1
City Hotel,88.2,0,1,1
City Hotel,131.4,0,1,1
City Hotel,99.0,0,1,1
City Hotel,88.2,0,1,1
City Hotel,140.4,0,2,1
City Hotel,140.4,0,2,1
City Hotel,134.0,0,2,1
City Hotel,144.9,0,2,1
City Hotel,143.1,0,2,1
City Hotel,105.3,0,3,1
City Hotel,159.3,0,3,1
City Hotel,85.5,0,3,0
City Hotel,125.1,0,3,1
City Hotel,85.5,0,3,0
City Hotel,133.8,0,3,1
City Hotel,105.3,0,3,0
City Hotel,159.0,0,3,1
City Hotel,133.8,0,3,1
City Hotel,114.3,0,3,1
City Hotel,101.5,0,3,0
City Hotel,126.9,0,3,1
City Hotel,112.2,0,3,1
City Hotel,147.67,0,3,1
City Hotel,183.67,0,3,1
City Hotel,96.3,0,3,1
City Hotel,105.3,0,3,1
City Hotel,171.67,0,3,1
City Hotel,70.03,1,3,0
City Hotel,113.85,1,3,1
City Hotel,62.18,1,3,1
City Hotel,70.03,1,3,0
City Hotel,90.95,1,3,1
City Hotel,99.45,1,3,0
City Hotel,99.45,1,3,0
City Hotel,124.65,1,3,1
City Hotel,106.2,1,3,1
City Hotel,90.95,1,3,1
City Hotel,64.98,1,3,0
City Hotel,99.45,1,3,0
City Hotel,90.95,1,3,1
City Hotel,64.98,1,3,0
City Hotel,99.45,1,3,1
City Hotel,70.03,1,3,0
City Hotel,120.0,2,3,0
City Hotel,157.25,2,3,1
City Hotel,97.75,2,3,1
City Hotel,120.0,2,3,0
City Hotel,157.25,2,3,1
City Hotel,108.5,1,3,0
City Hotel,93.6,1,3,1
City Hotel,89.75,1,3,0
City Hotel,99.45,1,3,1
City Hotel,99.45,1,3,0
City Hotel,5400.0,0,1,1
City Hotel,143.1,0,1,1
City Hotel,159.3,0,2,1
City Hotel,143.1,0,1,1
City Hotel,159.3,0,1,1
City Hotel,140.4,0,2,1
City Hotel,159.3,0,2,1
City Hotel,149.4,0,2,1
City Hotel,140.4,0,2,1
City Hotel,85.5,1,2,0
City Hotel,59.5,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,95.25,1,2,0
City Hotel,130.0,1,2,1
City Hotel,85.5,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,96.3,1,2,0
City Hotel,85.5,1,2,0
City Hotel,85.5,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,165.67,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,105.3,1,2,1
City Hotel,105.3,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,76.05,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,105.3,1,2,1
City Hotel,93.3,1,2,1
City Hotel,168.3,1,2,1
City Hotel,168.3,1,2,1
City Hotel,201.95,1,2,1
City Hotel,115.2,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,85.5,1,2,0
City Hotel,100.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,106.2,1,2,1
City Hotel,105.3,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,96.3,1,2,0
City Hotel,105.3,1,2,0
City Hotel,100.0,1,2,1
City Hotel,65.83,1,2,0
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,105.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,137.4,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,130.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,100.0,1,2,1
City Hotel,96.3,1,2,0
City Hotel,185.67,1,2,1
City Hotel,148.13,2,2,1
City Hotel,74.8,2,2,1
City Hotel,59.5,2,2,1
City Hotel,79.8,2,2,0
City Hotel,59.5,2,2,1
City Hotel,65.0,2,2,1
City Hotel,65.0,2,2,1
City Hotel,161.0,2,2,1
City Hotel,88.83,2,2,1
City Hotel,78.42,2,2,0
City Hotel,65.0,2,2,1
City Hotel,65.0,2,2,1
City Hotel,65.0,2,2,1
City Hotel,79.8,2,2,0
City Hotel,65.0,2,2,1
City Hotel,74.8,2,2,1
City Hotel,134.1,2,2,1
City Hotel,63.0,2,2,1
City Hotel,106.2,2,2,1
City Hotel,65.0,2,2,1
City Hotel,152.7,4,9,1
City Hotel,170.61,4,10,1
City Hotel,90.24,2,4,1
City Hotel,155.0,2,4,1
City Hotel,182.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,159.3,1,1,1
City Hotel,85.5,1,1,0
City Hotel,96.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,116.1,1,1,1
City Hotel,96.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,121.5,1,1,1
City Hotel,96.0,1,1,1
City Hotel,96.0,1,1,1
City Hotel,90.3,2,1,0
City Hotel,100.81,2,1,1
City Hotel,76.16,2,1,1
City Hotel,100.0,2,1,1
City Hotel,76.16,2,1,1
City Hotel,100.0,2,1,1
City Hotel,100.0,2,1,1
City Hotel,100.0,2,1,1
City Hotel,144.33,2,1,1
City Hotel,100.0,2,1,1
City Hotel,100.0,2,1,1
City Hotel,72.08,2,1,1
City Hotel,100.81,2,1,1
City Hotel,76.16,2,1,1
City Hotel,100.0,2,1,1
City Hotel,100.0,2,1,1
City Hotel,100.0,2,1,1
City Hotel,100.0,2,1,1
City Hotel,144.33,2,1,1
City Hotel,224.33,2,1,1
City Hotel,100.0,2,1,1
City Hotel,179.5,2,2,1
City Hotel,148.5,2,2,1
City Hotel,95.2,2,2,1
City Hotel,172.0,2,2,1
City Hotel,136.0,2,2,1
City Hotel,99.45,2,3,1
City Hotel,95.85,2,3,0
City Hotel,97.02,2,5,1
City Hotel,146.0,2,5,1
City Hotel,99.0,1,0,0
City Hotel,167.0,1,0,1
City Hotel,96.3,1,0,0
City Hotel,103.5,2,0,1
City Hotel,107.0,2,1,1
City Hotel,90.3,2,1,1
City Hotel,139.87,2,1,1
City Hotel,81.25,2,2,1
City Hotel,55.0,2,2,1
City Hotel,155.76,2,2,1
City Hotel,79.05,2,3,1
City Hotel,135.22,2,3,1
City Hotel,84.15,2,3,1
City Hotel,161.0,2,3,1
City Hotel,84.15,2,3,0
City Hotel,254.0,2,3,1
City Hotel,86.4,2,4,1
City Hotel,102.5,1,0,0
City Hotel,123.3,1,0,1
City Hotel,80.1,1,1,1
City Hotel,80.1,1,1,1
City Hotel,80.1,1,1,1
City Hotel,80.1,1,1,1
City Hotel,38.67,1,2,1
City Hotel,123.3,1,2,1
City Hotel,76.5,1,2,0
City Hotel,85.85,1,3,1
City Hotel,143.65,1,3,1
City Hotel,115.6,1,3,1
City Hotel,101.15,1,3,1
City Hotel,109.0,1,3,1
City Hotel,101.15,1,3,1
City Hotel,98.6,1,3,1
City Hotel,72.25,1,4,1
City Hotel,82.45,1,4,0
City Hotel,85.85,1,4,1
City Hotel,119.7,1,5,1
City Hotel,72.25,1,5,0
City Hotel,85.85,1,5,1
City Hotel,72.25,1,5,0
City Hotel,96.94,2,5,1
City Hotel,89.0,0,1,1
City Hotel,137.0,0,1,1
City Hotel,80.1,0,1,1
City Hotel,90.9,0,1,1
City Hotel,123.3,0,1,1
City Hotel,89.0,0,1,1
City Hotel,135.0,0,1,1
City Hotel,123.3,0,3,1
City Hotel,134.33,0,3,1
City Hotel,87.3,0,3,0
City Hotel,82.45,0,4,0
City Hotel,82.45,0,4,0
City Hotel,216.0,0,4,1
City Hotel,161.5,0,4,1
City Hotel,116.45,0,4,1
City Hotel,82.45,0,4,0
City Hotel,55.63,0,4,0
City Hotel,82.45,0,4,0
City Hotel,82.45,0,4,0
City Hotel,86.28,0,4,1
City Hotel,55.63,0,4,0
City Hotel,72.25,0,5,1
City Hotel,85.0,0,5,1
City Hotel,82.45,2,5,0
City Hotel,76.22,4,11,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,64.0,0,2,1
City Hotel,89.92,0,3,1
City Hotel,140.0,0,3,1
City Hotel,110.33,0,3,1
City Hotel,89.92,0,3,1
City Hotel,87.3,0,3,1
City Hotel,76.5,0,3,0
City Hotel,160.1,0,3,1
City Hotel,202.3,0,4,1
City Hotel,78.54,0,4,0
City Hotel,82.45,0,4,1
City Hotel,82.45,0,4,1
City Hotel,76.76,0,4,1
City Hotel,130.9,0,4,1
City Hotel,78.54,0,4,0
City Hotel,76.76,0,4,1
City Hotel,140.0,1,4,1
City Hotel,140.0,1,4,1
City Hotel,82.45,1,4,0
City Hotel,161.0,1,4,1
City Hotel,82.45,1,4,1
City Hotel,82.45,2,4,1
City Hotel,82.45,2,5,0
City Hotel,93.29,2,5,1
City Hotel,132.0,2,8,1
City Hotel,73.1,2,8,1
City Hotel,128.06,6,15,1
City Hotel,72.4,0,1,1
City Hotel,95.0,0,1,1
City Hotel,6.0,0,1,1
City Hotel,95.0,0,1,1
City Hotel,0.0,0,1,1
City Hotel,127.82,0,1,1
City Hotel,72.4,0,1,1
City Hotel,76.5,0,1,0
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,79.0,0,2,1
City Hotel,165.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,165.0,0,2,1
City Hotel,165.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,195.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,155.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,62.0,0,2,1
City Hotel,100.8,0,3,1
City Hotel,150.3,0,3,1
City Hotel,123.3,0,3,1
City Hotel,80.1,0,3,1
City Hotel,78.0,0,3,0
City Hotel,100.8,0,3,1
City Hotel,107.1,0,3,1
City Hotel,96.3,0,3,0
City Hotel,100.8,0,3,1
City Hotel,90.9,0,3,1
City Hotel,78.15,0,3,0
City Hotel,76.5,0,3,1
City Hotel,76.93,1,3,1
City Hotel,65.0,1,3,1
City Hotel,82.45,1,3,0
City Hotel,116.26,1,3,1
City Hotel,82.45,1,3,0
City Hotel,65.0,1,3,1
City Hotel,150.3,1,3,1
City Hotel,82.45,1,3,0
City Hotel,82.45,1,3,0
City Hotel,76.5,2,3,1
City Hotel,137.0,2,3,1
City Hotel,107.1,2,4,1
City Hotel,107.1,2,4,1
City Hotel,135.0,2,4,1
City Hotel,72.25,2,6,0
City Hotel,81.9,0,2,0
City Hotel,104.4,0,2,1
City Hotel,76.5,0,2,1
City Hotel,111.0,0,2,1
City Hotel,147.0,0,2,1
City Hotel,90.9,0,2,1
City Hotel,159.3,0,2,1
City Hotel,81.9,0,2,0
City Hotel,87.3,0,2,1
City Hotel,131.4,0,2,1
City Hotel,96.3,0,2,1
City Hotel,87.3,0,2,0
City Hotel,63.86,0,2,0
City Hotel,92.7,1,2,1
City Hotel,81.9,1,2,1
City Hotel,85.5,1,2,1
City Hotel,107.1,1,2,1
City Hotel,87.3,1,2,1
City Hotel,131.4,1,2,1
City Hotel,92.7,1,2,1
City Hotel,108.9,1,2,1
City Hotel,150.3,1,2,1
City Hotel,52.02,2,2,0
City Hotel,138.6,2,2,1
City Hotel,52.02,2,2,0
City Hotel,82.45,2,2,0
City Hotel,75.65,2,2,1
City Hotel,116.45,2,2,1
City Hotel,131.4,2,3,1
City Hotel,82.45,2,3,1
City Hotel,101.31,2,3,1
City Hotel,73.74,2,4,0
City Hotel,73.74,2,4,0
City Hotel,109.65,4,10,1
City Hotel,117.9,0,1,1
City Hotel,89.0,0,1,1
City Hotel,90.9,0,1,1
City Hotel,221.0,0,1,1
City Hotel,123.3,0,1,1
City Hotel,80.1,0,1,1
City Hotel,76.5,0,1,0
City Hotel,143.5,0,1,1
City Hotel,99.0,0,1,1
City Hotel,123.3,0,1,1
City Hotel,87.3,1,1,1
City Hotel,88.2,1,1,1
City Hotel,76.5,1,1,1
City Hotel,107.1,1,1,1
City Hotel,82.8,1,1,1
City Hotel,107.1,1,1,1
City Hotel,88.2,1,1,1
City Hotel,102.33,2,1,1
City Hotel,87.3,2,1,1
City Hotel,63.86,2,1,0
City Hotel,89.1,2,1,1
City Hotel,87.3,2,1,1
City Hotel,76.5,2,1,1
City Hotel,89.1,2,1,1
City Hotel,85.5,2,1,0
City Hotel,77.6,2,2,0
City Hotel,112.58,2,2,1
City Hotel,85.85,2,2,1
City Hotel,72.25,2,2,0
City Hotel,59.37,2,2,0
City Hotel,120.0,2,2,1
City Hotel,125.63,2,3,1
City Hotel,82.45,2,4,1
City Hotel,80.75,2,4,1
City Hotel,81.25,2,4,1
City Hotel,62.37,2,4,0
City Hotel,74.89,2,5,0
City Hotel,74.89,2,5,0
City Hotel,96.3,1,0,1
City Hotel,96.3,1,0,1
City Hotel,76.5,2,0,1
City Hotel,150.3,2,0,1
City Hotel,89.0,2,0,1
City Hotel,101.0,2,0,1
City Hotel,81.9,2,0,1
City Hotel,89.0,2,0,1
City Hotel,101.0,2,1,1
City Hotel,87.3,2,1,1
City Hotel,87.3,2,1,1
City Hotel,44.6,2,1,1
City Hotel,85.5,2,0,1
City Hotel,159.3,2,1,1
City Hotel,96.3,2,1,1
City Hotel,128.7,2,1,1
City Hotel,76.5,2,1,1
City Hotel,76.5,2,1,1
City Hotel,85.5,2,1,1
City Hotel,100.8,2,1,1
City Hotel,76.5,2,1,1
City Hotel,87.3,2,1,1
City Hotel,76.5,2,1,0
City Hotel,72.0,2,1,1
City Hotel,72.25,2,2,1
City Hotel,82.45,2,2,0
City Hotel,72.25,2,2,0
City Hotel,150.45,2,2,0
City Hotel,72.25,2,2,1
City Hotel,82.45,2,2,0
City Hotel,73.9,2,3,1
City Hotel,95.94,2,3,0
City Hotel,95.94,2,3,0
City Hotel,83.87,2,4,0
City Hotel,95.2,2,4,1
City Hotel,203.76,2,5,1
City Hotel,89.0,1,0,1
City Hotel,107.1,1,0,1
City Hotel,107.1,1,1,1
City Hotel,107.1,1,1,1
City Hotel,107.1,1,1,1
City Hotel,89.0,1,1,1
City Hotel,81.9,1,1,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,96.3,1,2,0
City Hotel,80.0,1,2,1
City Hotel,70.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,70.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,85.5,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,80.0,1,2,1
City Hotel,6.0,1,3,1
City Hotel,80.0,1,2,1
City Hotel,96.5,1,3,1
City Hotel,82.45,1,3,0
City Hotel,63.49,1,3,0
City Hotel,112.2,1,3,1
City Hotel,95.0,1,3,1
City Hotel,82.45,1,3,0
City Hotel,73.74,1,3,0
City Hotel,73.74,1,3,0
City Hotel,82.45,1,3,0
City Hotel,82.45,1,3,0
City Hotel,80.75,1,4,1
City Hotel,131.4,1,4,1
City Hotel,126.75,3,5,1
City Hotel,126.75,3,5,1
City Hotel,126.75,3,5,1
City Hotel,132.0,4,10,1
City Hotel,96.62,1,5,1
City Hotel,95.0,0,1,0
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,72.8,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,96.0,0,2,1
City Hotel,81.9,0,2,1
City Hotel,95.0,0,1,1
City Hotel,96.0,0,2,1
City Hotel,90.63,0,3,0
City Hotel,129.33,0,3,1
City Hotel,90.9,0,3,0
City Hotel,131.4,0,3,1
City Hotel,97.33,0,4,1
City Hotel,94.86,0,4,1
City Hotel,94.86,0,4,0
City Hotel,93.08,0,4,0
City Hotel,130.05,0,4,1
City Hotel,84.58,0,4,0
City Hotel,84.58,0,4,0
City Hotel,90.95,0,4,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,80.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
City Hotel,75.0,0,1,1
