arrival_date_year,arrival_date_month,arrival_date_day_of_month
2016,August,8
2016,August,13
2016,August,13
2016,August,8
2016,August,10
2016,August,13
2016,August,13
2016,August,13
2016,August,13
2016,August,13
2016,August,13
2016,August,11
2016,August,14
2016,August,15
2016,August,12
2016,August,10
2016,August,14
2016,August,10
2016,August,16
2016,August,13
2016,August,10
2016,August,12
2016,August,13
2016,August,16
2016,August,10
2016,August,4
2016,August,2
2016,August,11
2016,August,2
2016,August,11
2016,August,11
2016,August,11
2016,August,16
2016,August,8
2016,August,16
2016,August,15
2016,August,17
2016,August,14
2016,August,18
2016,August,9
2016,August,9
2016,August,12
2016,August,13
2016,August,11
2017,August,10
2016,August,13
2016,August,17
2016,August,11
2016,August,16
2016,August,12
2016,August,11
2016,August,16
2016,August,16
2016,August,15
2016,August,16
2016,August,13
2016,August,16
2016,August,14
2016,August,8
2016,August,15
2016,August,18
2016,August,5
2016,August,9
2016,August,18
2016,August,18
2016,August,14
2016,August,14
2016,August,18
2016,August,17
2016,August,16
2016,August,18
2016,August,7
2017,August,6
2016,August,16
2016,August,18
2016,August,18
2016,August,15
2016,August,18
2016,August,15
2016,August,18
2016,August,18
2016,August,14
2016,August,12
2016,August,15
2016,August,18
2016,August,18
2016,August,15
2016,August,15
2016,August,6
2016,August,13
2016,August,15
2016,August,13
2016,August,16
2016,August,16
2016,August,12
2016,August,12
2016,August,15
2016,August,15
2016,August,19
2016,August,19
2016,August,18
2016,August,19
2016,August,14
2016,August,15
2016,August,13
2016,August,6
2016,August,17
2016,August,19
2016,August,19
2016,August,19
2016,August,19
2016,August,17
2016,August,12
2016,August,13
2016,August,18
2016,August,18
2016,August,16
2016,August,16
2016,August,13
2016,August,14
2016,August,14
2016,August,14
2016,August,18
2016,August,19
2016,August,18
2016,August,18
2016,August,19
2016,August,20
2016,August,16
2016,August,18
2016,August,20
2016,August,14
2016,August,18
2016,August,14
2016,August,19
2016,August,14
2016,August,14
2016,August,19
2016,August,14
2016,August,15
2016,August,15
2017,April,14
2016,August,15
2016,August,18
2016,August,15
2016,August,15
2016,August,15
2016,August,17
2016,August,18
2016,August,16
2016,August,20
2016,August,21
2016,August,19
2016,August,20
2016,August,21
2016,August,18
2016,August,18
2016,August,15
2016,August,17
2016,August,15
2016,August,17
2016,August,15
2017,August,16
2016,August,20
2016,August,21
2016,August,16
2016,August,7
2016,August,22
2016,August,1
2016,August,13
2016,August,15
2016,August,15
2016,August,20
2016,August,16
2016,August,19
2016,August,8
2016,August,15
2016,August,15
2016,August,15
2016,August,15
2016,August,15
2017,August,19
2016,August,20
2016,August,19
2016,August,17
2016,August,19
2016,August,19
2016,August,17
2016,August,22
2016,August,17
2016,August,17
2016,August,18
2016,August,17
2016,August,17
2016,August,15
2016,August,8
2016,August,20
2016,August,17
2016,August,17
2016,August,19
2016,August,19
2016,August,19
2016,August,20
2016,August,17
2016,August,13
2016,August,18
2017,August,14
2016,August,16
2016,August,20
2016,August,19
2016,August,19
2016,August,8
2016,August,21
2016,August,22
2016,August,20
2016,August,17
2016,August,19
2016,August,20
2016,August,22
2016,August,16
2016,August,20
2016,August,20
2016,August,16
2016,August,23
2016,August,22
2016,August,22
2016,August,16
2016,August,20
2016,August,23
2016,August,15
2016,August,15
2016,August,18
2016,August,17
2016,August,20
2016,August,13
2016,August,16
2016,August,14
2016,August,15
2016,August,18
2016,August,15
2016,August,18
2016,August,13
2016,August,16
2016,August,16
2016,August,17
2016,August,15
2016,August,11
2017,August,9
2017,August,15
2016,August,23
2016,August,23
2016,August,18
2016,August,17
2016,August,19
2016,August,18
2016,August,17
2017,August,18
2016,August,23
2016,August,11
2016,August,18
2016,August,22
2016,August,15
2016,August,17
2016,August,22
2016,August,20
2016,August,16
2016,August,23
2016,August,25
2016,August,25
2016,August,18
2016,August,15
2016,August,24
2017,August,24
2016,August,14
2016,August,17
2016,August,19
2016,August,23
2016,August,23
2016,August,23
2016,August,24
2016,August,22
2016,August,23
2016,August,24
2016,August,13
2016,August,18
2016,August,18
2016,August,22
2017,August,20
2016,August,22
2016,August,21
2016,August,23
2016,August,21
2016,August,19
2016,August,17
2016,August,12
2016,August,22
2016,August,22
2016,August,22
2016,August,25
2016,August,20
2016,August,20
2016,August,18
2016,August,23
2016,August,24
2016,August,16
2016,August,18
2016,August,23
2016,August,23
2016,August,21
2016,August,25
2016,August,22
2016,August,22
2016,August,21
2016,August,20
2016,August,19
2016,August,21
2016,August,16
2016,August,16
2016,August,12
2016,August,12
2016,August,12
2016,August,12
2016,August,12
2016,August,22
2016,August,22
2016,August,17
2016,August,25
2016,August,22
2016,August,24
2016,August,22
2016,August,20
2016,August,20
2016,August,25
2016,August,22
2016,August,21
2016,August,26
2016,August,20
2016,August,26
2016,August,18
2016,August,21
2016,August,26
2016,August,20
2016,August,20
2016,August,20
2016,August,21
2016,August,13
2016,August,20
2016,August,20
2016,August,26
2016,August,26
2016,August,24
2016,August,23
2016,August,25
2016,August,20
2016,August,23
2016,August,20
2016,August,22
2016,August,26
2016,August,24
2016,August,26
2016,August,20
2016,August,20
2016,August,20
2016,August,25
2016,August,20
2016,August,20
2016,August,20
2016,August,21
2016,August,21
2016,August,23
2016,August,24
2016,August,24
2016,August,20
2017,August,21
2016,August,22
2016,August,21
2016,August,27
2016,August,21
2016,August,21
2016,August,25
2016,August,22
2016,August,27
2016,August,21
2016,August,21
2016,August,22
2016,August,21
2016,August,16
2016,August,16
2016,August,22
2016,August,24
2016,August,21
2016,August,20
2016,August,22
2016,August,26
2016,August,26
2016,August,22
2016,August,24
2016,August,25
2016,August,21
2016,August,22
2016,August,14
2016,August,22
2016,August,26
2016,August,23
2016,August,26
2016,August,26
2016,August,26
2016,August,27
2016,August,28
2016,August,23
2017,August,8
2016,August,23
2016,August,25
2016,August,25
2016,August,22
2016,August,16
2016,August,22
2016,August,22
2016,August,22
2016,August,26
2016,August,28
2016,August,28
2016,August,27
2016,August,25
2016,August,22
2016,August,25
2016,August,29
2016,August,20
2016,August,22
2016,August,22
2016,August,22
2016,August,27
2016,August,27
2016,August,21
2016,August,19
2016,August,19
2016,August,22
2016,August,25
2016,August,27
2016,August,22
2016,August,22
2016,August,22
2016,August,26
2016,August,27
2016,August,29
2016,August,22
2016,August,22
2016,August,29
2016,August,26
2016,August,26
2016,August,22
2016,August,22
2016,August,29
2016,August,23
2016,August,25
2016,August,26
2016,August,23
2016,August,26
2016,August,24
2016,August,28
2016,August,29
2016,August,25
2016,August,25
2016,August,25
2016,August,25
2016,August,25
2016,August,25
2016,August,27
2016,August,27
2016,August,27
2016,August,27
2016,August,29
2016,August,26
2016,August,27
2016,August,26
2016,August,26
2016,August,29
2016,August,26
2016,August,16
2016,August,23
2016,August,28
2016,August,30
2016,August,24
2016,August,24
2016,August,24
2016,August,24
2016,August,26
2016,August,27
2016,August,27
2016,August,27
2016,August,30
2016,August,30
2016,August,30
2016,August,30
2016,August,30
2016,August,30
2016,August,30
2016,August,29
2016,August,26
2016,August,31
2016,August,26
2016,August,29
2016,August,31
2016,August,24
2016,August,24
2016,August,28
2016,August,28
2016,August,31
2016,August,24
2016,August,28
2016,August,29
2016,August,29
2016,August,26
2016,August,30
2016,August,21
2016,August,27
2016,August,25
2016,August,25
2016,August,22
2016,August,26
2016,August,25
2016,August,28
2016,August,28
2016,August,28
2016,August,27
2016,September,1
2016,August,31
2016,August,31
2016,August,29
2016,August,26
2016,August,30
2016,August,28
2016,August,28
2016,August,22
2016,August,31
2016,August,31
2016,August,28
2016,August,25
2016,August,30
2016,August,31
2016,August,26
2016,August,26
2016,August,27
2016,August,23
2016,August,26
2016,August,26
2016,August,26
2016,August,26
2016,August,29
2016,August,26
2016,August,26
2016,August,31
2016,August,31
2016,August,27
2016,August,28
2016,August,28
2016,August,28
2016,August,28
2016,August,31
2016,August,29
2016,August,26
2016,September,2
2016,August,30
2016,August,29
2016,August,29
2016,August,29
2016,August,29
2016,August,28
2016,August,29
2016,August,29
2016,August,29
2016,August,27
2016,August,29
2016,August,29
2016,August,28
2016,August,30
2016,August,20
2016,August,27
2016,August,27
2016,August,27
2016,August,27
2016,August,27
2016,August,27
2016,August,28
2016,August,27
2016,August,27
2016,August,30
2016,August,30
2016,August,28
2016,August,28
2016,August,28
2016,August,21
2016,September,2
2016,August,27
2016,August,28
2016,August,30
2016,August,30
2016,August,23
2016,August,20
2016,August,27
2016,August,30
2016,August,18
2016,September,1
2016,August,29
2016,August,30
2016,August,27
2016,August,28
2016,August,31
2016,September,2
2016,August,27
2016,September,1
2016,August,27
2016,August,29
2016,September,3
2016,August,21
2016,August,21
2016,September,1
2016,September,3
2016,September,2
2016,September,1
2016,September,1
2016,September,1
2016,September,1
2016,August,28
2016,August,28
2016,August,28
2016,August,28
2016,September,1
2016,September,3
2016,September,2
2016,September,2
2016,September,3
2016,August,29
2017,August,30
2016,September,2
2016,September,3
2016,August,29
2016,September,1
2016,September,2
2016,September,2
2016,August,22
2016,September,1
2016,August,31
2016,August,29
2016,August,30
2016,August,29
2016,September,1
2016,August,31
2016,August,31
2016,August,31
2016,September,1
2016,August,27
2016,August,27
2017,August,27
2016,August,27
2016,August,27
2016,September,3
2016,September,1
2016,September,2
2016,August,31
2016,September,3
2016,September,1
2016,September,1
2016,September,1
2016,September,3
2016,August,29
2016,August,29
2016,September,4
2016,August,29
2016,September,3
2016,August,29
2016,August,29
2016,September,3
2016,September,3
2016,September,4
2016,September,3
2016,August,29
2016,September,1
2016,September,1
2016,September,6
2016,September,1
2016,September,1
2016,September,1
2016,August,28
2016,September,5
2016,August,31
2016,September,5
2016,September,1
2016,September,4
2016,September,1
2016,September,2
2016,September,3
2016,September,5
2016,September,6
2016,September,3
2016,August,31
2016,August,28
2017,May,6
2016,August,27
2016,August,31
2016,September,6
2016,August,31
2016,August,31
2016,September,1
2016,September,3
2016,September,7
2016,September,4
2016,September,4
2016,September,4
2016,September,7
2016,September,4
2016,September,2
2016,September,1
2016,September,4
2016,September,4
2016,September,1
2016,September,2
2016,September,8
2016,September,1
2016,September,1
2016,September,1
2016,September,5
2016,August,30
2016,August,30
2016,September,6
2016,September,8
2016,September,2
2016,September,2
2016,September,2
2016,September,2
2016,September,2
2016,September,2
2016,September,8
2016,August,30
2016,September,4
2016,September,2
2016,September,8
2016,September,7
2016,September,5
2016,September,2
2016,September,5
2016,September,4
2016,September,7
2016,September,4
2016,September,4
2016,September,5
2016,September,2
2016,September,3
2016,September,3
2016,August,27
2016,September,3
2016,September,3
2016,September,3
2016,September,3
2016,September,3
2016,September,5
2016,September,9
2016,September,9
2016,November,10
2017,August,29
2016,August,27
2016,September,9
2016,September,8
2016,September,10
2016,September,3
2016,August,27
2016,September,3
2016,September,5
2016,December,30
2016,September,5
2016,September,5
2016,September,3
2016,August,29
2016,August,27
2016,September,4
2016,September,9
2016,September,4
2016,September,3
2016,September,3
2016,August,25
2016,September,1
2016,September,4
2016,September,4
2016,September,10
2016,September,10
2016,September,10
2016,September,8
2016,September,4
2016,September,1
2016,August,28
2016,September,9
2016,September,10
2016,September,4
2016,September,4
2016,September,8
2016,September,8
2016,September,2
2016,September,9
2016,September,9
2016,September,2
2016,September,5
2016,September,4
2016,September,10
2016,September,9
2016,September,5
2016,September,9
2016,September,8
2016,September,10
2016,September,5
2016,September,5
2016,September,9
2016,September,8
2016,September,11
2016,September,5
2016,September,5
2016,September,5
2016,September,5
2016,September,5
2016,September,5
2016,September,6
2016,September,9
2016,September,6
2016,September,5
2016,September,2
2016,September,9
2016,September,9
2016,September,9
2016,September,9
2016,September,2
2016,September,9
2016,September,9
2016,September,9
2016,September,9
2016,September,5
2016,September,9
2016,September,10
2016,September,9
2016,September,5
2017,August,27
2016,September,6
2016,September,5
2016,September,8
2016,September,9
2016,September,8
2016,September,12
2016,September,6
2016,September,6
2016,August,30
2016,September,5
2016,September,6
2016,September,6
2016,September,12
2016,September,6
2016,September,12
2016,September,6
2016,September,12
2016,September,11
2016,September,11
2016,September,9
2016,September,3
2016,September,3
2016,September,6
2016,September,6
2016,September,11
2016,September,10
2016,September,10
2016,September,10
2016,September,3
2016,September,3
2016,September,4
2016,September,6
2016,September,12
2016,September,9
2016,September,7
2016,September,5
2016,September,7
2016,August,31
2016,September,5
2016,September,10
2016,August,31
2016,August,31
2016,September,9
2016,September,13
2016,September,13
2016,September,12
2016,September,12
2016,September,12
2016,September,12
2016,September,12
2016,September,11
2016,September,11
2016,September,11
2016,September,11
2016,September,11
2016,September,11
2016,September,10
2016,September,12
2016,September,12
2016,September,12
2016,September,13
2016,September,14
2016,September,18
2016,September,12
2016,September,13
2016,September,12
2016,September,9
2016,September,12
2016,September,13
2016,September,11
2016,September,13
2016,September,1
2016,September,8
2016,September,1
2016,September,11
2016,September,12
2016,September,11
2016,September,1
2016,September,5
2016,September,5
2016,September,8
2016,September,10
2016,September,11
2016,September,12
2016,September,15
2016,September,17
2016,September,1
2016,September,10
2016,September,15
2016,September,13
2016,September,11
2016,September,13
2016,September,14
2016,September,13
2016,September,14
2016,September,11
2016,September,10
2016,September,14
2016,September,14
2016,September,14
2016,September,14
2016,September,10
2016,September,12
2016,September,14
2016,September,12
2016,September,12
2016,September,11
2016,September,13
2016,September,12
2016,September,11
2016,September,5
2016,September,14
2016,September,13
2016,September,1
2016,September,12
2016,September,13
2016,September,11
2016,September,10
2016,September,12
2016,September,13
2016,September,13
2016,September,11
2016,September,10
2016,September,14
2016,September,1
2016,September,13
2016,September,11
2016,September,12
2016,September,7
2016,September,9
2016,September,9
2016,September,9
2016,September,10
2016,September,14
2016,September,13
2016,September,13
2016,September,11
2016,September,12
2016,September,9
2017,July,22
2016,September,9
2016,September,12
2016,September,10
2016,September,13
2016,September,9
2016,September,7
2016,September,10
2016,September,6
2016,September,16
2016,September,16
2016,September,12
2016,September,13
2016,September,9
2016,September,10
2016,September,16
2016,September,10
2016,September,10
2016,September,10
2016,September,10
2016,September,10
2016,September,15
2016,September,11
2016,September,11
2016,September,15
2016,September,17
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,13
2016,September,13
2016,September,13
2016,September,13
2016,September,15
2016,September,15
2016,September,11
2016,September,17
2016,September,13
2016,September,16
2016,September,14
2016,September,14
2016,September,14
2016,September,1
2016,September,14
2016,September,14
2016,September,16
2016,September,18
2016,September,17
2016,September,17
2016,September,14
2016,September,15
2016,September,17
2016,September,18
2016,September,18
2016,September,18
2016,September,11
2016,September,15
2016,September,18
2016,September,18
2016,September,15
2016,September,18
2016,September,18
2016,September,15
2016,September,18
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,18
2016,September,18
2016,September,18
2016,September,18
2016,September,15
2016,September,5
2016,September,18
2016,September,18
2016,September,18
2016,September,18
2016,September,12
2016,September,18
2016,September,18
2016,September,18
2016,September,5
2016,September,5
2016,September,5
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,15
2016,September,18
2016,September,19
2016,September,15
2016,September,15
2016,September,20
2016,September,18
2016,September,15
2016,September,10
2016,September,19
2016,September,19
2016,October,31
2016,September,16
2016,September,17
2016,September,20
2016,September,19
2016,September,18
2016,September,18
2016,September,16
2016,September,16
2016,September,19
2016,September,19
2016,September,20
2016,September,17
2016,September,10
2016,September,18
2016,September,18
2016,September,18
2016,September,18
2016,September,15
2016,September,19
2016,September,10
2016,September,22
2016,September,18
2016,September,18
2016,September,20
2016,September,20
2017,April,18
2016,September,7
2016,September,20
2016,September,18
2016,September,18
2016,September,20
2016,September,17
2016,September,17
2016,September,17
2016,September,15
2016,September,15
2016,September,19
2016,September,15
2016,September,19
2016,September,20
2016,September,19
2016,September,20
2016,September,19
2016,September,19
2016,September,18
2016,September,18
2016,September,17
2016,September,18
2016,September,19
2016,September,19
2016,September,18
2016,September,19
2016,September,18
2016,September,19
2016,September,18
2016,September,18
2016,September,19
2016,September,8
2016,September,8
2016,September,11
2016,September,11
2016,September,19
2016,September,15
2016,September,18
2016,September,22
2016,September,19
2016,September,19
2016,September,22
2016,September,19
2016,September,22
2017,May,15
2016,September,12
2016,September,18
2016,September,17
2016,September,17
2016,September,17
2016,September,19
2016,September,16
2016,September,9
2016,September,19
2016,September,19
2016,September,19
2016,September,13
2016,September,18
2016,September,14
2016,September,18
2016,September,22
2016,September,16
2016,September,19
2016,September,15
2016,September,20
2016,September,20
2016,September,18
2016,September,18
2016,September,18
2016,September,22
2016,September,21
2016,September,19
2016,September,20
2016,September,22
2016,September,17
2016,September,17
2016,September,19
2017,July,3
2016,September,20
2016,September,20
2016,September,18
2016,September,24
2016,September,23
2016,September,19
2016,September,18
2016,September,23
2016,September,17
2016,September,23
2016,September,19
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,15
2016,September,11
2016,September,19
2016,September,18
2016,September,11
2016,September,22
2016,September,22
2016,September,19
2016,September,19
2016,September,21
2016,September,24
2016,September,24
2016,September,23
2016,September,19
2016,September,23
2016,September,23
2016,September,24
2016,September,24
2016,September,24
2016,September,19
2016,September,23
2016,September,23
2016,September,24
2016,September,23
2016,September,23
2016,September,23
2016,September,23
2016,September,23
2016,September,19
2016,September,19
2016,September,12
2016,September,19
2016,September,19
2016,September,25
2016,September,24
2016,September,24
2016,September,24
2016,September,24
2016,September,24
2016,September,25
2016,September,19
2016,September,24
2016,September,20
2016,September,25
2016,September,26
2016,September,25
2016,September,25
2016,September,23
2016,September,22
2016,September,22
2016,September,17
2016,September,25
2016,September,21
2016,September,25
2016,September,19
2016,September,21
2016,September,21
2016,September,26
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,24
2016,September,24
2016,September,26
2016,September,23
2016,September,26
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,20
2016,September,18
2016,September,19
2016,September,27
2016,September,24
2016,September,23
2016,September,27
2016,September,21
2016,September,21
2016,September,23
2016,September,23
2016,September,23
2016,September,22
2016,September,15
2016,September,15
2016,September,15
2016,September,24
2017,April,29
2016,September,22
2016,September,22
2016,September,22
2016,September,22
2016,September,22
2017,June,6
2016,September,27
2016,September,18
2016,September,18
2016,September,24
2016,September,28
2016,September,22
2016,September,27
2016,September,26
2016,September,28
2016,September,28
2016,September,28
2016,September,25
2016,September,25
2016,September,28
2016,September,28
2016,September,22
2016,September,24
2016,September,28
2016,September,26
2016,September,19
2016,September,16
2016,September,24
2016,September,26
2016,September,27
2016,September,23
2016,September,16
2016,September,29
2016,September,29
2016,September,29
2016,September,23
2016,September,29
2016,September,29
2016,September,29
2016,September,29
2016,September,21
2016,September,23
2016,September,28
2016,September,26
2016,September,27
2016,September,28
2016,September,28
2016,September,25
2016,September,28
2016,September,18
2016,September,29
2016,September,27
2016,September,20
2017,May,26
2016,September,24
2016,September,24
2016,September,30
2016,September,30
2016,September,30
2016,September,27
2016,September,30
2016,September,25
2016,September,29
2016,October,1
2016,September,24
2016,September,29
2016,September,29
2017,March,1
2016,September,27
2016,September,30
2016,September,22
2016,September,25
2016,September,25
2016,September,25
2016,September,29
2016,September,30
2016,September,29
2016,October,1
2016,October,1
2016,September,29
2016,September,25
2016,October,1
2016,September,25
2016,September,25
2016,September,29
2016,September,25
2016,September,30
2016,September,30
2016,September,30
2016,September,27
2016,September,30
2017,April,28
2016,September,28
2016,September,28
2016,September,28
2016,September,26
2016,September,28
2016,September,30
2016,September,29
2017,May,2
2016,September,28
2016,September,30
2016,October,1
2016,October,2
2016,September,30
2016,October,1
2016,October,2
2016,September,26
2016,September,26
2016,September,25
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,19
2016,September,19
2016,September,29
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,October,2
2016,September,30
2016,September,19
2016,October,3
2016,October,2
2016,September,26
2016,October,2
2016,September,30
2016,September,19
2016,September,29
2016,October,4
2016,October,4
2016,October,4
2016,November,3
2016,October,1
2016,September,30
2016,September,25
2016,September,27
2016,September,27
2016,October,3
2016,September,27
2016,September,27
2016,September,27
2016,September,30
2016,September,27
2016,October,1
2016,September,27
2016,October,2
2016,October,2
2016,October,2
2016,October,3
2016,September,27
2016,October,3
2016,October,4
2016,September,29
2016,October,4
2016,October,4
2016,September,29
2016,October,3
2016,September,29
2016,September,29
2016,October,4
2016,October,5
2016,September,29
2016,October,4
2016,October,5
2016,September,29
2016,September,29
2016,October,4
2016,September,25
2016,October,1
2016,October,2
2016,September,30
2016,October,3
2016,September,30
2016,October,4
2016,September,28
2016,October,4
2016,October,1
2016,October,4
2016,September,28
2016,September,27
2016,September,29
2016,September,29
2016,October,1
2016,October,1
2016,September,29
2016,October,1
2016,September,29
2016,September,28
2016,September,25
2016,October,5
2016,September,29
2016,October,3
2016,October,2
2016,September,29
2016,October,3
2016,September,27
2016,September,29
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,26
2016,September,29
2016,October,5
2016,September,24
2016,September,29
2016,September,26
2016,September,26
2016,September,26
2016,September,27
2016,October,2
2016,October,2
2016,September,26
2016,September,26
2016,September,26
2016,October,3
2016,September,26
2016,October,4
2016,September,26
2016,October,4
2016,October,2
2016,October,5
2016,October,2
2016,October,5
2016,October,8
2016,October,6
2016,October,6
2016,October,10
2016,September,26
2016,October,5
2016,October,4
2016,October,5
2016,October,3
2016,October,2
2016,October,3
2016,October,4
2016,October,3
2016,October,3
2016,October,2
2016,October,2
2016,September,29
2016,October,2
2016,October,2
2016,October,2
2016,October,2
2016,October,2
2016,October,3
2016,October,5
2016,October,3
2016,October,2
2016,October,2
2016,October,2
2016,October,3
2016,September,30
2016,October,2
2016,October,3
2016,October,5
2016,October,5
2016,October,4
2016,October,1
2016,October,4
2016,September,30
2016,September,29
2016,October,2
2016,October,5
2016,October,6
2016,September,26
2016,October,3
2016,September,30
2016,September,30
2016,October,3
2016,September,27
2016,October,3
2016,September,30
2016,October,4
2016,September,23
2016,October,2
2016,October,6
2016,October,4
2016,October,3
2016,October,3
2016,September,30
2016,October,3
2016,October,1
2016,October,4
2016,October,1
2016,October,3
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,6
2016,October,1
2016,October,3
2016,October,7
2016,October,6
2016,October,3
2016,October,3
2016,October,4
2016,October,4
2016,November,14
2016,October,5
2016,September,25
2016,October,5
2016,September,25
2016,September,25
2016,October,5
2016,October,5
2016,October,5
2016,October,6
2016,October,9
2016,October,6
2016,October,8
2016,October,7
2016,October,6
2016,October,9
2016,October,8
2016,October,8
2016,October,8
2016,October,6
2016,October,9
2016,October,6
2016,October,9
2016,October,6
2016,October,9
2016,October,8
2016,October,3
2016,October,3
2016,October,7
2016,October,8
2016,October,6
2016,October,9
2016,October,7
2016,October,7
2016,October,7
2016,October,6
2016,October,9
2016,October,9
2016,October,7
2016,October,7
2016,October,9
2016,October,11
2016,October,8
2016,October,9
2016,October,11
2016,October,6
2016,October,6
2016,October,9
2016,October,7
2016,October,9
2016,October,11
2016,October,6
2016,October,9
2016,October,6
2016,October,6
2016,October,5
2016,October,6
2016,October,9
2016,October,7
2016,October,9
2016,October,6
2016,October,9
2016,October,6
2016,October,9
2016,October,6
2016,October,9
2016,October,6
2016,October,9
2016,October,5
2016,October,6
2016,October,3
2016,October,3
2016,October,5
2016,October,9
2016,October,4
2016,October,6
2016,October,6
2016,October,9
2016,October,9
2016,October,5
2016,October,5
2016,October,6
2016,October,6
2016,October,5
2016,October,6
2016,October,6
2016,October,6
2016,October,9
2016,October,9
2016,October,9
2016,October,8
2016,October,9
2016,October,9
2016,September,30
2016,September,30
2016,October,9
2016,October,6
2016,October,6
2016,October,10
2016,October,6
2016,October,6
2016,October,5
2016,October,5
2016,October,7
2016,October,5
2016,October,6
2016,October,11
2016,October,7
2016,October,4
2016,October,10
2016,October,9
2016,October,11
2016,October,5
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,5
2016,October,9
2016,October,6
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,9
2016,October,9
2016,October,11
2016,October,11
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,9
2016,October,9
2016,October,10
2017,March,29
2016,October,7
2016,October,10
2016,October,10
2016,October,10
2016,October,10
2016,October,2
2016,October,8
2016,October,8
2016,October,10
2016,October,1
2016,October,10
2016,October,10
2016,October,10
2016,October,10
2016,October,6
2016,October,10
2016,October,7
2016,October,10
2016,October,4
2016,October,9
2016,October,4
2016,October,6
2016,October,6
2016,October,9
2016,October,11
2016,October,9
2016,October,4
2016,October,6
2016,October,9
2016,October,11
2016,October,6
2016,October,9
2016,October,11
2016,October,4
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,4
2016,October,6
2016,October,6
2016,October,6
2016,October,10
2016,October,6
2016,October,4
2016,October,9
2016,October,11
2016,October,9
2016,October,11
2016,October,6
2016,October,6
2016,October,6
2016,October,11
2016,October,2
2016,October,10
2016,October,10
2016,October,11
2016,October,10
2016,October,5
2016,October,11
2016,October,11
2016,October,1
2016,October,11
2016,October,12
2016,October,10
2016,October,11
2016,October,11
2016,October,9
2016,October,12
2016,October,11
2016,October,10
2016,October,10
2016,October,10
2016,October,11
2016,October,5
2016,October,11
2016,October,11
2016,October,11
2016,October,11
2016,October,5
2016,October,10
2016,October,11
2016,October,11
2016,October,12
2016,October,10
2016,October,5
2016,October,5
2016,October,9
2016,October,9
2016,October,10
2016,October,10
2016,October,11
2016,October,7
2016,October,10
2016,October,5
2016,October,10
2016,October,2
2016,October,10
2016,October,3
2016,October,9
2016,October,11
2016,October,12
2016,November,2
2016,November,22
2017,March,1
2016,October,12
2016,October,12
2016,October,13
2016,October,17
2016,October,12
2016,October,13
2016,October,17
2017,May,22
2017,May,28
2016,October,12
2016,October,12
2017,March,21
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,10
2016,October,11
2016,October,12
2016,October,11
2016,October,9
2016,October,11
2016,October,13
2016,October,13
2016,October,13
2016,October,13
2016,October,13
2016,September,30
2016,October,4
2016,October,4
2016,October,13
2016,October,10
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,8
2016,October,11
2016,October,15
2016,October,11
2016,October,15
2016,October,15
2016,October,12
2016,October,12
2016,October,8
2016,October,8
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,9
2016,October,9
2016,October,12
2016,October,12
2016,October,15
2016,October,16
2016,October,12
2016,October,16
2016,October,11
2016,October,16
2016,October,12
2016,October,12
2016,October,14
2016,October,14
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,12
2016,October,8
2016,October,16
2016,October,17
2016,October,16
2016,October,12
2016,October,13
2016,October,15
2016,October,11
2016,October,15
2016,October,12
2016,October,13
2016,October,14
2016,October,13
2016,October,17
2016,October,12
2016,October,13
2016,October,16
2016,October,12
2016,October,8
2016,October,18
2016,October,8
2016,October,4
2016,October,10
2016,October,17
2016,October,17
2016,October,15
2016,October,11
2016,October,11
2016,October,11
2016,October,11
