hotel,adr,stays_in_weekend_nights,stays_in_week_nights,is_canceled
Resort Hotel,311,0,5,0
Resort Hotel,248.1,0,1,0
Resort Hotel,200,1,0,0
Resort Hotel,234,0,2,0
Resort Hotel,254,0,1,0
Resort Hotel,246.5,2,4,0
Resort Hotel,175.2,0,3,0
Resort Hotel,179,0,3,0
Resort Hotel,238,1,5,0
Resort Hotel,211,0,4,0
Resort Hotel,286.6,1,5,0
Resort Hotel,243.5,0,4,0
Resort Hotel,232.67,1,5,0
Resort Hotel,285,2,8,0
Resort Hotel,189,0,1,0
Resort Hotel,189,2,3,0
Resort Hotel,167.6,0,5,0
Resort Hotel,217.5,4,10,0
Resort Hotel,191.32,3,6,0
Resort Hotel,126,6,15,0
Resort Hotel,211.67,3,6,0
Resort Hotel,118.1,2,5,0
Resort Hotel,185.44,2,5,0
Resort Hotel,191,1,1,0
Resort Hotel,234,1,5,0
Resort Hotel,100.8,1,2,0
Resort Hotel,189.25,4,10,0
Resort Hotel,191,2,5,0
Resort Hotel,199,2,5,0
Resort Hotel,199,2,5,0
Resort Hotel,211,2,5,0
Resort Hotel,168.8,2,5,0
Resort Hotel,152.1,2,6,0
Resort Hotel,206,1,1,0
Resort Hotel,146.33,1,2,0
Resort Hotel,213.6,1,4,0
Resort Hotel,275,1,2,0
Resort Hotel,249,1,2,0
Resort Hotel,270.1,1,4,0
Resort Hotel,268.5,1,0,0
Resort Hotel,259,1,4,0
Resort Hotel,209,1,4,0
Resort Hotel,193,1,3,0
Resort Hotel,199,1,4,0
Resort Hotel,235.6,1,4,0
Resort Hotel,140,2,5,0
Resort Hotel,139.72,4,10,0
Resort Hotel,261,1,1,0
Resort Hotel,219,1,4,0
Resort Hotel,203,1,4,0
Resort Hotel,189.42,1,2,0
Resort Hotel,189.42,1,2,0
Resort Hotel,217.67,1,2,0
Resort Hotel,206,1,1,0
Resort Hotel,171.17,1,4,0
Resort Hotel,95.2,3,6,0
Resort Hotel,157.2,1,3,0
Resort Hotel,184.64,1,4,0
Resort Hotel,269,1,5,0
Resort Hotel,231,1,1,0
Resort Hotel,195.67,1,2,0
Resort Hotel,241,1,2,0
Resort Hotel,90.1,4,10,0
Resort Hotel,274,1,0,0
Resort Hotel,188,1,3,0
Resort Hotel,300.6,1,1,0
Resort Hotel,199,1,4,0
Resort Hotel,228,1,2,0
Resort Hotel,246,1,1,0
Resort Hotel,0,0,0,0
Resort Hotel,297.29,2,5,0
Resort Hotel,203,2,1,0
Resort Hotel,191,2,1,0
Resort Hotel,211,2,5,0
Resort Hotel,0,0,0,0
Resort Hotel,179,1,0,0
Resort Hotel,179,1,0,0
Resort Hotel,141,2,5,0
Resort Hotel,224.1,2,1,0
Resort Hotel,254.1,0,2,0
Resort Hotel,268.75,3,5,0
Resort Hotel,200.88,3,5,0
Resort Hotel,352,2,3,0
Resort Hotel,241,2,4,0
Resort Hotel,169.91,2,1,0
Resort Hotel,118.24,4,6,0
Resort Hotel,211.2,2,5,0
Resort Hotel,209,4,5,0
Resort Hotel,214,3,5,0
Resort Hotel,171.2,2,3,0
Resort Hotel,233,3,5,0
Resort Hotel,171.2,2,3,0
Resort Hotel,252,4,6,0
Resort Hotel,216.43,2,5,0
Resort Hotel,254.62,2,6,0
Resort Hotel,213.86,2,5,0
Resort Hotel,236.93,3,6,0
Resort Hotel,234.54,4,9,0
Resort Hotel,271,2,4,0
Resort Hotel,318,4,10,0
Resort Hotel,281,0,1,0
Resort Hotel,138,0,1,0
Resort Hotel,193.87,2,4,0
Resort Hotel,202.7,2,5,0
Resort Hotel,283,2,3,0
Resort Hotel,296.33,2,4,0
Resort Hotel,284.86,2,5,0
Resort Hotel,297,2,5,0
Resort Hotel,167.09,0,1,0
Resort Hotel,221.62,4,9,0
Resort Hotel,100.8,2,4,0
Resort Hotel,201,1,1,0
Resort Hotel,231.6,3,6,0
Resort Hotel,209.29,2,5,0
Resort Hotel,258,1,1,0
Resort Hotel,293.1,2,2,0
Resort Hotel,261.25,2,6,0
Resort Hotel,199,0,1,0
Resort Hotel,0,0,0,0
Resort Hotel,181,2,4,0
Resort Hotel,135.63,2,5,0
Resort Hotel,99.02,3,7,0
Resort Hotel,197.1,0,1,0
Resort Hotel,201.6,1,3,0
Resort Hotel,211.91,4,7,0
Resort Hotel,279,2,6,0
Resort Hotel,271,2,4,0
Resort Hotel,176.33,0,2,0
Resort Hotel,168.63,0,2,0
Resort Hotel,179.53,0,2,0
Resort Hotel,202.5,0,1,0
Resort Hotel,174,1,2,0
Resort Hotel,231,0,2,0
Resort Hotel,229,0,1,0
Resort Hotel,148.79,4,8,0
Resort Hotel,286.1,2,5,0
Resort Hotel,279.36,2,5,0
Resort Hotel,234,1,2,0
Resort Hotel,185.4,2,3,0
Resort Hotel,183,1,2,0
Resort Hotel,281,2,2,0
Resort Hotel,209,0,2,0
Resort Hotel,230.64,2,2,0
Resort Hotel,127.71,2,5,0
Resort Hotel,125.55,2,7,0
Resort Hotel,106.55,4,10,0
Resort Hotel,199.2,1,3,0
Resort Hotel,178,1,3,0
Resort Hotel,198,1,3,0
Resort Hotel,291,0,1,0
Resort Hotel,237.67,2,4,0
Resort Hotel,252.67,2,4,0
Resort Hotel,205.2,2,6,0
Resort Hotel,227,0,3,0
Resort Hotel,258,0,2,0
Resort Hotel,248.2,2,8,0
Resort Hotel,164.13,2,6,0
Resort Hotel,151.5,0,3,0
Resort Hotel,169.5,0,3,0
Resort Hotel,150.8,2,3,0
Resort Hotel,229,0,1,0
Resort Hotel,169.08,1,3,0
Resort Hotel,181,1,3,0
Resort Hotel,164.8,2,3,0
Resort Hotel,160.6,2,4,0
Resort Hotel,92.1,2,5,0
Resort Hotel,191,2,3,0
Resort Hotel,124.2,2,8,0
Resort Hotel,206.2,2,8,0
Resort Hotel,90.1,4,10,0
Resort Hotel,90.1,4,10,0
Resort Hotel,106.55,4,10,0
Resort Hotel,91.96,4,10,0
Resort Hotel,90.1,4,10,0
Resort Hotel,245.1,1,3,0
Resort Hotel,209,1,3,0
Resort Hotel,180.47,2,7,0
Resort Hotel,194,0,1,0
Resort Hotel,209,1,3,0
Resort Hotel,311,0,2,0
Resort Hotel,357,1,3,0
Resort Hotel,248.8,2,5,0
Resort Hotel,249,2,5,0
Resort Hotel,145.53,0,2,0
Resort Hotel,204,1,4,0
Resort Hotel,209.83,2,4,0
Resort Hotel,219,0,1,0
Resort Hotel,102.8,2,5,0
Resort Hotel,151.2,0,1,0
Resort Hotel,231,2,7,0
Resort Hotel,206.1,2,4,0
Resort Hotel,221,0,1,0
Resort Hotel,247,2,5,0
Resort Hotel,247,2,5,0
Resort Hotel,154,2,5,0
Resort Hotel,266.1,2,4,0
Resort Hotel,115.05,4,10,0
Resort Hotel,193.77,2,5,0
Resort Hotel,222.38,2,5,0
Resort Hotel,216,0,1,0
Resort Hotel,169,0,1,0
Resort Hotel,237.6,0,3,0
Resort Hotel,199,0,4,0
Resort Hotel,241,0,2,0
Resort Hotel,200.96,2,5,0
Resort Hotel,246,0,4,0
Resort Hotel,102.8,2,5,0
Resort Hotel,270,1,4,0
Resort Hotel,261,0,1,0
Resort Hotel,189,0,3,0
Resort Hotel,194,0,1,0
Resort Hotel,234.6,2,5,0
Resort Hotel,157,2,5,0
Resort Hotel,153.29,2,5,0
Resort Hotel,269,0,2,0
Resort Hotel,121.4,2,5,0
Resort Hotel,160.7,2,5,0
Resort Hotel,124.2,2,5,0
Resort Hotel,197.2,2,4,0
Resort Hotel,104.55,2,5,0
Resort Hotel,151,0,5,0
Resort Hotel,119,0,4,0
Resort Hotel,119,0,4,0
Resort Hotel,135,2,6,0
Resort Hotel,157.28,1,5,0
Resort Hotel,192,1,5,0
Resort Hotel,132.8,2,5,0
Resort Hotel,231,0,1,0
Resort Hotel,214.5,2,5,0
Resort Hotel,146.8,2,5,0
Resort Hotel,201,0,3,0
Resort Hotel,170,1,5,0
Resort Hotel,204,0,1,0
Resort Hotel,116.1,2,5,0
Resort Hotel,202.83,2,5,0
Resort Hotel,227.1,1,5,0
Resort Hotel,162.14,2,5,0
Resort Hotel,145.11,2,10,0
Resort Hotel,143.28,2,10,0
Resort Hotel,261.33,1,5,0
Resort Hotel,155.52,0,4,0
Resort Hotel,142.2,2,5,0
Resort Hotel,250.5,2,6,0
Resort Hotel,239.1,1,5,0
Resort Hotel,201,0,2,0
Resort Hotel,199,0,2,0
Resort Hotel,224.07,1,5,0
Resort Hotel,259,0,4,0
Resort Hotel,200.1,0,3,0
Resort Hotel,178.08,2,5,0
Resort Hotel,138,1,5,0
Resort Hotel,104.55,4,10,0
Resort Hotel,183.2,1,5,0
Resort Hotel,216,0,2,0
Resort Hotel,146.75,0,5,0
Resort Hotel,153.37,0,2,0
Resort Hotel,223,0,2,0
Resort Hotel,199,0,2,0
Resort Hotel,281,0,1,0
Resort Hotel,283,2,1,0
Resort Hotel,243.67,1,5,0
Resort Hotel,349,2,5,0
Resort Hotel,265.83,1,5,0
Resort Hotel,190.23,1,3,0
Resort Hotel,170.43,1,3,0
Resort Hotel,246.43,2,5,0
Resort Hotel,126.33,3,10,0
Resort Hotel,190.43,2,5,0
Resort Hotel,179,2,5,0
Resort Hotel,308.14,2,5,0
Resort Hotel,221,1,2,0
Resort Hotel,159,1,0,0
Resort Hotel,171,1,0,0
Resort Hotel,171.47,1,1,0
Resort Hotel,270.5,1,3,0
Resort Hotel,245.43,2,5,0
Resort Hotel,121.5,1,3,0
Resort Hotel,153,1,2,0
Resort Hotel,238.1,3,6,0
Resort Hotel,203.8,2,5,0
Resort Hotel,236.14,2,5,0
Resort Hotel,292.71,2,5,0
Resort Hotel,231,1,1,0
Resort Hotel,286,1,1,0
Resort Hotel,270.38,3,5,0
Resort Hotel,238,3,7,0
Resort Hotel,138,3,7,0
Resort Hotel,119.29,2,5,0
Resort Hotel,196.5,1,3,0
Resort Hotel,122.89,1,1,0
Resort Hotel,308.57,2,5,0
Resort Hotel,201.43,2,5,0
Resort Hotel,154,2,5,0
Resort Hotel,201,1,2,0
Resort Hotel,216,1,1,0
Resort Hotel,0,0,0,0
Resort Hotel,211.16,2,5,0
Resort Hotel,251.14,2,5,0
Resort Hotel,0,0,0,0
Resort Hotel,219.67,1,2,0
Resort Hotel,207.67,1,2,0
Resort Hotel,239.43,2,5,0
Resort Hotel,238.14,2,5,0
Resort Hotel,171,1,0,0
Resort Hotel,179.59,2,5,0
Resort Hotel,125,2,3,0
Resort Hotel,141.91,2,2,0
Resort Hotel,177.5,2,5,0
Resort Hotel,175.23,2,2,0
Resort Hotel,246,2,4,0
Resort Hotel,114,2,0,0
Resort Hotel,234,1,0,0
Resort Hotel,129.6,2,3,0
Resort Hotel,129.6,2,3,0
Resort Hotel,129.6,2,3,0
Resort Hotel,131.6,2,3,0
Resort Hotel,131.6,2,3,0
Resort Hotel,129.6,2,3,0
Resort Hotel,236,2,1,0
Resort Hotel,209.1,2,1,0
Resort Hotel,241,2,1,0
Resort Hotel,171,2,1,0
Resort Hotel,190,1,0,0
Resort Hotel,252,2,2,0
Resort Hotel,193.12,2,1,0
Resort Hotel,193.5,2,2,0
Resort Hotel,199,2,2,0
Resort Hotel,118.08,1,0,0
Resort Hotel,113.05,2,2,0
Resort Hotel,123.43,4,10,0
Resort Hotel,243.86,2,5,0
Resort Hotel,231,2,0,0
Resort Hotel,244.09,0,2,0
Resort Hotel,195.43,2,5,0
Resort Hotel,198.86,2,5,0
Resort Hotel,168.46,2,5,0
Resort Hotel,123,2,5,0
Resort Hotel,199.6,2,3,0
Resort Hotel,100.8,2,2,0
Resort Hotel,100.8,2,2,0
Resort Hotel,168.63,2,2,0
Resort Hotel,112,0,1,0
Resort Hotel,180,0,1,0
Resort Hotel,112,0,1,0
Resort Hotel,112,0,1,0
Resort Hotel,112,0,1,0
Resort Hotel,274,0,1,0
Resort Hotel,112,0,1,0
Resort Hotel,163,1,1,0
Resort Hotel,174.5,2,3,0
Resort Hotel,0,0,0,0
Resort Hotel,115.2,2,3,0
Resort Hotel,256,1,1,0
Resort Hotel,202,0,1,0
Resort Hotel,140.31,2,5,0
Resort Hotel,126.9,2,5,0
Resort Hotel,222,2,1,0
Resort Hotel,243,2,1,0
Resort Hotel,260,0,1,0
Resort Hotel,263.09,2,5,0
Resort Hotel,216,2,1,0
Resort Hotel,186.6,1,1,0
Resort Hotel,139.2,1,1,0
Resort Hotel,167,2,3,0
Resort Hotel,181,0,1,0
Resort Hotel,247,4,6,0
Resort Hotel,205.5,2,2,0
Resort Hotel,92.1,2,5,0
Resort Hotel,79.8,2,5,0
Resort Hotel,152.3,3,7,0
Resort Hotel,59.8,2,4,0
Resort Hotel,57.8,2,5,0
Resort Hotel,161,2,2,0
Resort Hotel,193.16,2,2,0
Resort Hotel,216,2,2,0
Resort Hotel,269,2,3,0
Resort Hotel,231,0,1,0
Resort Hotel,139,0,1,0
Resort Hotel,171,0,1,0
Resort Hotel,212,1,2,0
Resort Hotel,57.8,2,4,0
Resort Hotel,102,0,2,0
Resort Hotel,66.3,2,2,0
Resort Hotel,224,2,2,0
Resort Hotel,146.4,3,7,0
Resort Hotel,139,0,1,0
Resort Hotel,139,0,1,0
Resort Hotel,169.6,2,2,0
Resort Hotel,82,2,5,0
Resort Hotel,169,0,2,0
Resort Hotel,124,0,1,0
Resort Hotel,176.43,2,5,0
Resort Hotel,147.94,2,5,0
Resort Hotel,169,2,4,0
Resort Hotel,85.3,2,8,0
Resort Hotel,137.43,2,5,0
Resort Hotel,82,2,5,0
Resort Hotel,87.43,2,5,0
Resort Hotel,173.94,2,5,0
Resort Hotel,183.5,1,3,0
Resort Hotel,182,2,5,0
Resort Hotel,170.43,2,5,0
Resort Hotel,144,0,2,0
Resort Hotel,136,0,2,0
Resort Hotel,212.67,2,4,0
Resort Hotel,161,2,3,0
Resort Hotel,149,2,3,0
Resort Hotel,163,2,3,0
Resort Hotel,175,2,3,0
Resort Hotel,2,0,2,0
Resort Hotel,128.9,1,3,0
Resort Hotel,185.6,2,5,0
Resort Hotel,177,0,1,0
Resort Hotel,195.67,0,3,0
Resort Hotel,93,1,3,0
Resort Hotel,81,1,3,0
Resort Hotel,64.8,1,3,0
Resort Hotel,164.1,1,3,0
Resort Hotel,175.8,2,3,0
Resort Hotel,176.1,1,3,0
Resort Hotel,170.25,1,3,0
Resort Hotel,93,1,3,0
Resort Hotel,212.53,2,4,0
Resort Hotel,273.9,1,3,0
Resort Hotel,200,1,3,0
Resort Hotel,213,2,3,0
Resort Hotel,197.67,0,3,0
Resort Hotel,189.86,4,10,0
Resort Hotel,213.43,2,5,0
Resort Hotel,77.6,2,5,0
Resort Hotel,89.91,2,5,0
Resort Hotel,94,2,5,0
Resort Hotel,90.2,2,5,0
Resort Hotel,88.2,2,5,0
Resort Hotel,216,2,4,0
Resort Hotel,186.71,2,5,0
Resort Hotel,218,2,5,0
Resort Hotel,162.5,0,4,0
Resort Hotel,151,0,4,0
Resort Hotel,220.33,2,4,0
Resort Hotel,202.67,2,4,0
Resort Hotel,214.67,2,4,0
Resort Hotel,193.6,4,9,0
Resort Hotel,265,0,1,0
Resort Hotel,177.17,2,5,0
Resort Hotel,143.48,2,4,0
Resort Hotel,161,0,4,0
Resort Hotel,181,0,4,0
Resort Hotel,121.85,2,9,0
Resort Hotel,107.29,4,10,0
Resort Hotel,149.94,2,5,0
Resort Hotel,198.5,0,4,0
Resort Hotel,203.29,4,12,0
Resort Hotel,161,0,2,0
Resort Hotel,229.2,1,4,0
Resort Hotel,224,0,4,0
Resort Hotel,95.66,2,5,0
Resort Hotel,161,2,4,0
Resort Hotel,150,0,3,0
Resort Hotel,161,0,1,0
Resort Hotel,152.28,2,5,0
Resort Hotel,159,0,2,0
Resort Hotel,113.91,2,5,0
Resort Hotel,193.5,1,5,0
Resort Hotel,181,0,1,0
Resort Hotel,57.8,4,10,0
Resort Hotel,57.8,4,10,0
Resort Hotel,191,0,3,0
Resort Hotel,154,0,1,0
Resort Hotel,209.1,0,2,0
Resort Hotel,132.6,0,3,0
Resort Hotel,132.6,0,3,0
Resort Hotel,221,0,3,0
Resort Hotel,189.33,0,3,0
Resort Hotel,297.57,2,5,0
Resort Hotel,226.57,2,5,0
Resort Hotel,213.14,2,5,0
Resort Hotel,225.14,2,5,0
Resort Hotel,189,0,3,0
Resort Hotel,164,0,1,0
Resort Hotel,159.07,0,2,0
Resort Hotel,156.85,0,2,0
Resort Hotel,176,0,1,0
Resort Hotel,161.5,1,5,0
Resort Hotel,142.22,0,4,1
Resort Hotel,189.6,0,2,0
Resort Hotel,179,0,1,0
Resort Hotel,86,2,5,0
Resort Hotel,164.78,1,3,0
Resort Hotel,162,1,2,0
Resort Hotel,150,1,2,0
Resort Hotel,89.2,4,10,0
Resort Hotel,87.68,1,3,0
Resort Hotel,239,1,4,0
Resort Hotel,123.47,2,5,0
Resort Hotel,142.67,1,5,0
Resort Hotel,86.4,2,5,0
Resort Hotel,216,1,3,0
Resort Hotel,169.2,1,4,0
Resort Hotel,197,1,4,0
Resort Hotel,185,1,4,0
Resort Hotel,159,1,3,0
Resort Hotel,123.02,3,6,0
Resort Hotel,139.02,3,6,0
Resort Hotel,200.73,4,9,0
Resort Hotel,153.1,3,6,0
Resort Hotel,153.1,3,6,0
Resort Hotel,174,1,1,0
Resort Hotel,173,1,3,0
Resort Hotel,155,1,2,0
Resort Hotel,91.9,1,4,0
Resort Hotel,181,1,1,0
Resort Hotel,100,1,3,0
Resort Hotel,100,1,3,0
Resort Hotel,102,1,3,0
Resort Hotel,118,1,1,0
Resort Hotel,101.6,2,5,0
Resort Hotel,103.31,2,5,0
Resort Hotel,157,1,0,0
Resort Hotel,75.6,2,5,0
Resort Hotel,154,1,1,0
Resort Hotel,107,2,5,0
Resort Hotel,168.71,2,5,0
Resort Hotel,115,1,1,0
Resort Hotel,94.4,1,1,0
Resort Hotel,177,1,0,0
Resort Hotel,183.5,1,1,0
Resort Hotel,114.2,2,5,0
Resort Hotel,174,1,3,0
Resort Hotel,102,1,3,0
Resort Hotel,0,0,0,0
Resort Hotel,100,2,3,0
Resort Hotel,132,2,3,0
Resort Hotel,97.75,2,3,0
Resort Hotel,95.94,4,5,0
Resort Hotel,166,1,0,0
Resort Hotel,187.5,2,4,0
Resort Hotel,214,1,0,0
Resort Hotel,153,2,3,0
Resort Hotel,171,2,0,0
Resort Hotel,209.1,2,3,0
Resort Hotel,111.75,2,2,0
Resort Hotel,189,2,1,0
Resort Hotel,181,1,0,0
Resort Hotel,161,0,1,0
Resort Hotel,170.1,2,2,0
Resort Hotel,78.23,2,5,0
Resort Hotel,68,4,6,0
Resort Hotel,50.85,2,5,0
Resort Hotel,107.22,4,7,0
Resort Hotel,170,2,5,0
Resort Hotel,234,0,1,0
Resort Hotel,79.9,2,5,0
Resort Hotel,90,2,5,0
Resort Hotel,115,2,4,0
Resort Hotel,201,2,2,0
Resort Hotel,176.1,0,3,0
Resort Hotel,77.6,2,2,0
Resort Hotel,77.6,2,2,0
Resort Hotel,139.5,2,2,0
Resort Hotel,122,0,1,0
Resort Hotel,187.5,2,2,0
Resort Hotel,159.6,2,4,0
Resort Hotel,117,2,5,0
Resort Hotel,189.1,2,2,0
Resort Hotel,173.1,2,2,0
Resort Hotel,95.71,2,5,0
Resort Hotel,187.5,2,4,0
Resort Hotel,0,0,0,0
Resort Hotel,95.71,2,5,0
Resort Hotel,129,2,5,0
Resort Hotel,151.71,2,5,0
Resort Hotel,130,1,2,0
Resort Hotel,112.6,2,7,0
Resort Hotel,72.72,2,7,0
Resort Hotel,223,0,2,0
Resort Hotel,199,0,1,0
Resort Hotel,54.7,2,5,0
Resort Hotel,52.7,2,5,0
Resort Hotel,100,2,5,0
Resort Hotel,75.6,2,5,0
Resort Hotel,90.8,2,5,0
Resort Hotel,65.66,2,5,0
Resort Hotel,99,0,1,0
Resort Hotel,70,2,8,0
Resort Hotel,29,2,3,0
Resort Hotel,66.8,2,5,0
Resort Hotel,169,0,1,0
Resort Hotel,221.1,0,2,0
Resort Hotel,171,1,3,0
Resort Hotel,131,2,5,0
Resort Hotel,168.5,1,3,0
Resort Hotel,89.3,2,3,0
Resort Hotel,231,0,2,0
Resort Hotel,148.6,2,3,0
Resort Hotel,134.3,2,3,0
Resort Hotel,209,1,3,0
Resort Hotel,146.75,2,6,0
Resort Hotel,79.9,2,5,0
Resort Hotel,81,2,5,0
Resort Hotel,93.93,4,10,0
Resort Hotel,79.9,2,5,0
Resort Hotel,66.23,2,5,0
Resort Hotel,113.6,2,5,0
Resort Hotel,101.7,2,5,0
Resort Hotel,251,2,5,0
Resort Hotel,132,1,4,0
Resort Hotel,159.6,0,1,0
Resort Hotel,175,0,1,0
Resort Hotel,78,0,2,0
Resort Hotel,196.5,0,4,0
Resort Hotel,75.54,4,10,0
Resort Hotel,216,0,1,0
Resort Hotel,171,0,2,0
Resort Hotel,171,0,1,0
Resort Hotel,102,2,5,0
Resort Hotel,92.1,4,10,0
Resort Hotel,82.71,2,5,0
Resort Hotel,163.1,1,4,0
Resort Hotel,216,1,2,0
Resort Hotel,156,1,4,0
Resort Hotel,168,1,4,0
Resort Hotel,109.51,2,5,0
Resort Hotel,57.68,3,9,0
Resort Hotel,68,4,10,0
Resort Hotel,214,2,4,0
Resort Hotel,145,0,1,0
Resort Hotel,199,2,4,0
Resort Hotel,59.8,2,5,0
Resort Hotel,72.9,2,5,0
Resort Hotel,70,4,13,0
Resort Hotel,68,2,8,0
Resort Hotel,96,2,5,0
Resort Hotel,92.1,2,5,0
Resort Hotel,98,0,1,0
Resort Hotel,98,0,1,0
Resort Hotel,138.6,0,1,0
Resort Hotel,159,0,3,0
Resort Hotel,70,2,5,0
Resort Hotel,70,2,8,0
Resort Hotel,94.14,4,10,0
Resort Hotel,171,0,2,0
Resort Hotel,75,0,1,0
Resort Hotel,81,2,5,0
Resort Hotel,82.71,2,5,0
Resort Hotel,171,0,3,0
Resort Hotel,166,0,3,0
Resort Hotel,150.58,2,7,0
Resort Hotel,162,0,2,0
Resort Hotel,168,0,2,0
Resort Hotel,141,2,7,0
Resort Hotel,165,1,5,0
Resort Hotel,143.43,2,5,0
Resort Hotel,160,0,1,0
Resort Hotel,198,0,2,0
Resort Hotel,159,1,5,0
Resort Hotel,171,0,2,0
Resort Hotel,191,0,3,0
Resort Hotel,159,0,1,0
Resort Hotel,139,1,5,0
Resort Hotel,139,1,5,0
Resort Hotel,171,0,2,0
Resort Hotel,146.1,0,3,0
Resort Hotel,99,2,1,0
Resort Hotel,130.8,2,5,0
Resort Hotel,69,2,5,0
Resort Hotel,70,2,5,0
Resort Hotel,67,2,5,0
Resort Hotel,69,2,5,0
Resort Hotel,67,2,5,0
Resort Hotel,199,1,5,0
Resort Hotel,84.4,1,2,0
Resort Hotel,211,1,5,0
Resort Hotel,69,2,5,0
Resort Hotel,68.8,3,7,0
Resort Hotel,82.4,1,2,0
Resort Hotel,77.03,1,2,0
Resort Hotel,82.4,1,2,0
Resort Hotel,75.03,1,2,0
Resort Hotel,68.8,3,7,0
Resort Hotel,147.67,1,2,0
Resort Hotel,172.67,1,2,0
Resort Hotel,151,1,2,0
Resort Hotel,139,1,2,0
Resort Hotel,212.6,2,5,0
Resort Hotel,0,1,2,0
Resort Hotel,150.6,1,1,0
Resort Hotel,146,1,2,0
Resort Hotel,188.43,2,5,0
Resort Hotel,253.25,2,4,0
Resort Hotel,244,1,5,0
Resort Hotel,83,2,5,0
Resort Hotel,219,1,3,0
Resort Hotel,157.53,1,2,0
Resort Hotel,172.1,1,3,0
Resort Hotel,0,0,0,0
Resort Hotel,136,2,5,0
Resort Hotel,82.03,2,5,0
Resort Hotel,121.5,4,10,0
Resort Hotel,77.6,3,5,0
Resort Hotel,87.59,2,5,0
Resort Hotel,127,2,5,0
Resort Hotel,86,1,0,0
Resort Hotel,87,2,5,0
Resort Hotel,215,1,0,0
Resort Hotel,87,2,5,0
Resort Hotel,86,1,0,0
Resort Hotel,179,2,0,0
Resort Hotel,167,2,0,0
Resort Hotel,148,2,2,0
Resort Hotel,79.9,4,6,0
Resort Hotel,79.9,4,6,0
Resort Hotel,150,2,5,0
Resort Hotel,203,2,5,0
Resort Hotel,141,2,0,0
Resort Hotel,151,2,1,0
Resort Hotel,139,2,1,0
Resort Hotel,122.33,2,1,0
Resort Hotel,158,4,6,0
Resort Hotel,131,4,6,0
Resort Hotel,121,4,5,0
Resort Hotel,86.71,2,5,0
Resort Hotel,119,1,0,0
Resort Hotel,119.34,2,3,0
Resort Hotel,110.5,2,5,0
Resort Hotel,72,3,6,0
Resort Hotel,145,2,5,0
Resort Hotel,70,4,10,0
Resort Hotel,130.8,3,6,0
Resort Hotel,119,2,2,0
Resort Hotel,80.03,4,10,0
Resort Hotel,99.32,4,10,0
Resort Hotel,133,2,3,0
Resort Hotel,99,0,1,0
Resort Hotel,99,0,1,0
Resort Hotel,131,1,1,0
Resort Hotel,119,1,1,0
Resort Hotel,131,1,1,0
Resort Hotel,131,1,1,0
Resort Hotel,143,1,1,0
Resort Hotel,141,2,1,0
Resort Hotel,129,2,1,0
Resort Hotel,129,2,1,0
Resort Hotel,127.67,2,1,0
Resort Hotel,185.67,2,1,0
Resort Hotel,130.67,2,1,0
Resort Hotel,148.5,2,2,0
Resort Hotel,167,1,1,0
Resort Hotel,0,1,1,0
Resort Hotel,98.1,1,1,0
Resort Hotel,60,0,1,0
Resort Hotel,60,0,1,0
Resort Hotel,60,2,0,0
Resort Hotel,153,1,1,0
Resort Hotel,136,0,1,0
Resort Hotel,135,1,1,0
Resort Hotel,130,2,3,0
Resort Hotel,127,1,1,0
Resort Hotel,124,0,1,0
Resort Hotel,126,2,2,0
Resort Hotel,152.1,0,2,0
Resort Hotel,70,4,10,0
Resort Hotel,81.9,2,5,0
Resort Hotel,81.9,4,10,0
Resort Hotel,119,2,2,0
Resort Hotel,122.43,1,2,0
Resort Hotel,113.2,2,2,0
Resort Hotel,70,4,10,0
Resort Hotel,79.49,3,7,0
Resort Hotel,92.09,3,7,0
Resort Hotel,57.8,2,5,0
Resort Hotel,146.75,2,3,0
Resort Hotel,129,2,2,0
Resort Hotel,139.7,1,2,0
Resort Hotel,199,0,2,0
Resort Hotel,106.33,2,1,0
Resort Hotel,81.9,4,10,0
Resort Hotel,143.54,2,3,0
Resort Hotel,169,0,1,0
Resort Hotel,152.1,0,2,0
Resort Hotel,93.6,2,2,0
Resort Hotel,154.1,0,2,0
Resort Hotel,86,0,1,0
Resort Hotel,129,0,2,0
Resort Hotel,86,0,1,0
Resort Hotel,61.56,2,2,0
Resort Hotel,146.22,2,3,0
Resort Hotel,60,0,1,0
Resort Hotel,90,0,1,0
Resort Hotel,60,0,1,0
Resort Hotel,86,0,1,0
Resort Hotel,112.5,2,3,0
Resort Hotel,151,1,2,0
Resort Hotel,125,0,1,0
Resort Hotel,175,1,2,0
Resort Hotel,161,1,2,0
Resort Hotel,75.8,2,2,0
Resort Hotel,105,0,2,0
Resort Hotel,115.2,1,2,0
Resort Hotel,63.2,2,2,0
Resort Hotel,127,3,7,0
Resort Hotel,126,0,1,0
Resort Hotel,109,0,2,0
Resort Hotel,79.9,4,10,0
Resort Hotel,146.1,1,2,0
Resort Hotel,124,0,2,0
Resort Hotel,95,2,2,0
Resort Hotel,161.2,2,3,0
Resort Hotel,121.33,1,2,0
Resort Hotel,121,0,2,0
Resort Hotel,109,0,2,0
Resort Hotel,146,2,2,0
Resort Hotel,135,2,3,0
Resort Hotel,130,0,1,0
Resort Hotel,92.1,4,10,0
Resort Hotel,155,0,2,0
Resort Hotel,66.8,2,2,0
Resort Hotel,199,1,3,0
Resort Hotel,77.38,2,7,0
Resort Hotel,70.84,2,5,0
Resort Hotel,88.2,2,5,0
